Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-1_R2_001.fastq.gz - polyg	(1, 0.12282947638691447)	(2, 0.12305616571397192)	(3, 0.12372802031372916)	(4, 0.1242553194005802)	(5, 0.12515222065111187)	(6, 0.12572715735017062)	(7, 0.12614111177349294)	(8, 0.12648443111664517)	(9, 0.12684253454634464)	(10, 0.1274700368864602)	(12, 0.12829219636611425)	(14, 0.12884249292092761)	(16, 0.12925151931540085)	(18, 0.12986834425967675)	(20, 0.13053691350686797)	(22, 0.13102232434850186)	(24, 0.13163257858764565)	(26, 0.13202435688114714)	(28, 0.13246295144871484)	(30, 0.1329138660884052)	(32, 0.13332946318801053)	(34, 0.13369742267540813)	(36, 0.1345992519547889)	(38, 0.1350066356729791)	(40, 0.1354641210178016)	(42, 0.1359914201046526)	(44, 0.13657949821397558)	(46, 0.1370213781341093)	(48, 0.13738605226894085)	(50, 0.13797330904012234)	(52, 0.13859588335138878)	(54, 0.13899012565931484)	(56, 0.13941065078776924)	(58, 0.1398952402912616)	(60, 0.14036176035564074)	(62, 0.1407880348510857)	(64, 0.14164386919454175)	(66, 0.1426754699002815)	(68, 0.15501114744765804)	(70, 0.15849690652023718)	(72, 0.15897410398045597)	(74, 0.1595810728670337)	(76, 0.16027921028731934)	(78, 0.16072683957444367)	(80, 0.16112026054422818)	(82, 0.16179211514398542)	(84, 0.16238019325330838)	(86, 0.16290667100201792)	(88, 0.16332966014489686)	(90, 0.16389227677183293)	(92, 0.16458220081070346)	(94, 0.16567868722962267)	(96, 0.1676227946105828)	(98, 0.17144530232118207)	(100, 0.18000939512273312)	(102, 0.19898805555866295)	(104, 0.24059540313140426)	(106, 0.3203407659671379)	(108, 0.5336266758932509)	(110, 0.9828337535874201)	(112, 1.672513033691767)	(114, 2.4131752362542205)	(116, 3.04318840706839)	(118, 3.9366326453624367)	(120, 5.689132515303542)	(122, 8.133422504372682)	(124, 9.85227297199416)	(126, 11.248445145297756)	(128, 12.76756835303321)	(130, 14.799640227611198)	(132, 17.64408287387267)	(134, 19.950305921353554)	(136, 21.58845580988072)	(138, 23.161459621037537)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-2_R1_001.fastq.gz - nextera_transposase_sequence	(1, 0.0005707282764363524)	(2, 0.0005707282764363524)	(3, 0.0005722624922332243)	(4, 0.0005737967080300963)	(5, 0.0005753309238269681)	(6, 0.00057686513962384)	(7, 0.00057686513962384)	(8, 0.000578399355420712)	(9, 0.0006014125923737907)	(10, 0.0006520417136705638)	(12, 0.0006696851953345909)	(14, 0.0007180129929360563)	(16, 0.0007494644167719306)	(18, 0.0007862855958968564)	(20, 0.0008798727595060432)	(22, 0.0009596519809433829)	(24, 0.001063211547232237)	(26, 0.00126572803241933)	(28, 0.0015779409470827645)	(30, 0.002397979290510803)	(32, 0.00458653812474859)	(34, 0.01075025008868151)	(36, 0.027461695656108842)	(38, 0.0648842873734086)	(40, 0.16066077692473163)	(42, 0.4145405056674008)	(44, 0.8808454523212601)	(46, 1.4673922607312604)	(48, 2.0534857083732847)	(50, 2.7915739150114103)	(52, 4.1222460692202265)	(54, 6.353224436025725)	(56, 8.477420616261039)	(58, 9.982723349333005)	(60, 11.40867414006706)	(62, 13.322112027854486)	(64, 16.341664273417877)	(66, 19.316780259748565)	(68, 21.30680466590004)	(70, 23.00904700973747)	(72, 24.938547369810244)	(74, 27.630761634276737)	(76, 30.49516247184196)	(78, 32.62917149631407)	(80, 34.38214575390666)	(82, 36.15890956164555)	(84, 38.437604341057465)	(86, 40.957101960867405)	(88, 43.0050361093797)	(90, 44.68948231708132)	(92, 46.28920222450858)	(94, 48.20073921892369)	(96, 50.34797855332011)	(98, 52.20515981626784)	(100, 53.76709275572604)	(102, 55.195054903369794)	(104, 56.79677235976459)	(106, 58.579449035184616)	(108, 60.21500131965571)	(110, 61.61560379699385)	(112, 62.83242716667209)	(114, 64.14118228111471)	(116, 65.5791774329621)	(118, 66.9620911692702)	(120, 68.1731029295099)	(122, 69.21130062238993)	(124, 70.27684341052552)	(126, 71.4265916326724)	(128, 72.5625096665184)	(130, 73.60565136980387)	(132, 74.50151372634491)	(134, 75.36961981779685)	(136, 76.27585960998792)	(138, 77.185045096509)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-2_R1_001.fastq.gz - polyg	(1, 0.0)	(2, 0.0)	(3, 7.671078984359575e-06)	(4, 7.057392665610809e-05)	(5, 0.00016722952185903875)	(6, 0.0002147902115620681)	(7, 0.00024700874329637834)	(8, 0.00025774825387448174)	(9, 0.0002853641382181762)	(10, 0.0004011974308820058)	(12, 0.0005745638159285321)	(14, 0.0007249169640219798)	(16, 0.0008714345726232478)	(18, 0.0010156508575292077)	(20, 0.0012365779322787635)	(22, 0.0013769586776925438)	(24, 0.0015357500126687868)	(26, 0.0016600214922154121)	(28, 0.0017367322820590078)	(30, 0.0018916880775430712)	(32, 0.0020351372545505952)	(34, 0.0021256559865660387)	(36, 0.0024079516931904705)	(38, 0.0026334814153306423)	(40, 0.002854408490080198)	(42, 0.002997857667087722)	(44, 0.0032279900366185095)	(46, 0.003389849803188496)	(48, 0.003593900504172461)	(50, 0.003823265765804812)	(52, 0.004054932351132471)	(54, 0.004258983052116436)	(56, 0.004460732429405093)	(58, 0.004852724565505867)	(60, 0.0052217034646535624)	(62, 0.005550792753082588)	(64, 0.006044810239675345)	(66, 0.006508143410330664)	(68, 0.007031310997063987)	(70, 0.00743864529113348)	(72, 0.00818427416841323)	(74, 0.008929135937794545)	(76, 0.00942698896387948)	(78, 0.009917170910980058)	(80, 0.010395846239604097)	(82, 0.010977314026618553)	(84, 0.011682286185281197)	(86, 0.01278615445113054)	(88, 0.014843537834735777)	(90, 0.017905065457393683)	(92, 0.020965825972153157)	(94, 0.023837877943897377)	(96, 0.026205172918470743)	(98, 0.02814518879361528)	(100, 0.02983052484647908)	(102, 0.03202061789651374)	(104, 0.036238944230013066)	(106, 0.04648136888992997)	(108, 0.07023409785710097)	(110, 0.12502477950288923)	(112, 0.25386131815310675)	(114, 0.5443926951751475)	(116, 0.9686624303184117)	(118, 1.5369436325587533)	(120, 2.036208137176812)	(122, 2.7180044320119094)	(124, 4.031882293000268)	(126, 6.457327114706672)	(128, 8.44333801233353)	(130, 10.049692635974363)	(132, 11.851654403961074)	(134, 14.08745097547665)	(136, 16.714418110533774)	(138, 19.354669253068113)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-2_R2_001.fastq.gz - nextera_transposase_sequence	(1, 0.0005814677870144558)	(2, 0.0005814677870144558)	(3, 0.0005814677870144558)	(4, 0.0005830020028113277)	(5, 0.0005830020028113277)	(6, 0.0005830020028113277)	(7, 0.0005845362186081997)	(8, 0.0005860704344050715)	(9, 0.0006014125923737907)	(10, 0.0006474390662799482)	(12, 0.0006635483321471032)	(14, 0.0007141774534438765)	(16, 0.0007394920140922631)	(18, 0.0007717105458265733)	(20, 0.0008737358963185557)	(22, 0.0009611861967402547)	(24, 0.0010739510578103406)	(26, 0.0012849057298802288)	(28, 0.0016070910472233309)	(30, 0.0024363346854326014)	(32, 0.00463026327495944)	(34, 0.010739510578103406)	(36, 0.027483941785163488)	(38, 0.06500165488186929)	(40, 0.1609047172364343)	(42, 0.4154104060242272)	(44, 0.8833999216230518)	(46, 1.4719059236056575)	(48, 2.0580085765424636)	(50, 2.7977591059964992)	(52, 4.132045872622746)	(54, 6.369668160936598)	(56, 8.50020755638408)	(58, 10.010631501786005)	(60, 11.439936855359917)	(62, 13.355874747788347)	(64, 16.376388946656373)	(66, 19.35170284682486)	(68, 21.342569537448817)	(70, 23.044439833955508)	(72, 24.97363181665311)	(74, 27.669411598631534)	(76, 30.542942554403943)	(78, 32.68369829284279)	(80, 34.4371082677217)	(82, 36.21541166101275)	(84, 38.49584547403042)	(86, 41.01524183559776)	(88, 43.06472247363331)	(90, 44.750556379523196)	(92, 46.35060384202309)	(94, 48.26213086403551)	(96, 50.40784595503775)	(98, 52.262695209974225)	(100, 53.82285689729494)	(102, 55.250441627852666)	(104, 56.85138430527003)	(106, 58.635724837721774)	(108, 60.27441536060538)	(110, 61.67596214776649)	(112, 62.895298562920004)	(114, 64.20883659510936)	(116, 65.65290340597288)	(118, 67.04135412709189)	(120, 68.25424223325115)	(122, 69.29203259183713)	(124, 70.36000327647125)	(126, 71.51491029923514)	(128, 72.65579612383141)	(130, 73.70423087161608)	(132, 74.60685528428182)	(134, 75.47814564062017)	(136, 76.38932867610876)	(138, 77.2979043118506)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-2_R2_001.fastq.gz - polyg	(1, 0.06473316711741671)	(2, 0.06492801252361945)	(3, 0.06542970108919656)	(4, 0.0657656943487115)	(5, 0.06615538516111698)	(6, 0.06651285744178813)	(7, 0.06679822158000631)	(8, 0.06697619061244345)	(9, 0.0671480227816931)	(10, 0.06744105799889563)	(12, 0.06792050043541811)	(14, 0.0682787398239877)	(16, 0.06863391078096355)	(18, 0.06903434110394713)	(20, 0.06944090829011818)	(22, 0.06974698434159413)	(24, 0.07004155377459353)	(26, 0.07040899845794435)	(28, 0.07072427980420154)	(30, 0.07108635473226332)	(32, 0.07133719901505187)	(34, 0.07156963270827796)	(36, 0.07191252993887884)	(38, 0.07216720976115958)	(40, 0.0725154767470495)	(42, 0.0728376620643926)	(44, 0.07313760125268107)	(46, 0.07339534950655555)	(48, 0.07359479756014889)	(50, 0.07390010650372641)	(52, 0.07426524986338193)	(54, 0.07450458752769393)	(56, 0.07472321327874819)	(58, 0.07501931692754446)	(60, 0.07535607729495786)	(62, 0.07556933329072305)	(64, 0.07588001198958962)	(66, 0.07611014435912039)	(68, 0.0769102378971891)	(70, 0.0772661759620634)	(72, 0.07758605995571119)	(74, 0.0779021084098668)	(76, 0.07829947030125661)	(78, 0.07855338301563893)	(80, 0.07872061253749796)	(82, 0.07898296343876306)	(84, 0.07920082208191886)	(86, 0.07943939263833245)	(88, 0.07974240025821466)	(90, 0.07998173792252668)	(92, 0.08035685368486187)	(94, 0.08080944734493907)	(96, 0.08146609170600025)	(98, 0.08277631199652886)	(100, 0.08620375008674072)	(102, 0.09519041911691797)	(104, 0.11782163633657558)	(106, 0.1680242456418184)	(108, 0.3061098042234782)	(110, 0.6272909773275277)	(112, 1.1418976399143055)	(114, 1.7280256074117597)	(116, 2.292725182874304)	(118, 3.103287442432963)	(120, 4.732045452247618)	(122, 7.167751876311399)	(124, 8.93337114050181)	(126, 10.411499076271681)	(128, 12.018919212783441)	(130, 14.114366490309072)	(132, 17.30807370783858)	(134, 19.973571905526242)	(136, 21.928797996080966)	(138, 23.766713344159477)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R1_001.fastq.gz - nextera_transposase_sequence	(1, 0.009586016148734706)	(2, 0.009604817930559322)	(3, 0.009606264221468907)	(4, 0.009627958585112693)	(5, 0.009633743748751037)	(6, 0.009640975203298966)	(7, 0.009643867785118138)	(8, 0.009651099239666066)	(9, 0.009682917639676955)	(10, 0.00972413693060015)	(12, 0.009763909930613759)	(14, 0.00982393100336157)	(16, 0.009925171367032578)	(18, 0.010022796003429618)	(20, 0.010231785039864768)	(22, 0.010468976749036839)	(24, 0.010854413276441457)	(26, 0.011472702640289387)	(28, 0.012907423222598503)	(30, 0.018079359515277338)	(32, 0.029810225082927792)	(34, 0.0575602087651506)	(36, 0.11869203293152336)	(38, 0.2257399777499714)	(40, 0.4740008743985581)	(42, 1.0628018128909442)	(44, 2.0376026090972306)	(46, 3.1097771102277454)	(48, 3.9429708403310313)	(50, 4.9042227832963174)	(52, 6.846342712833604)	(54, 9.921103673849366)	(56, 12.584119352669692)	(58, 14.182065434452845)	(60, 15.585709563987692)	(62, 17.804704532674265)	(64, 21.28026958515445)	(66, 24.454640939986113)	(68, 26.321620271606783)	(70, 27.764090080609456)	(72, 29.689370121940982)	(74, 32.5582884523954)	(76, 35.34963858564146)	(78, 37.180633476286175)	(80, 38.5100279231047)	(82, 40.060553741689816)	(84, 42.30398451843929)	(86, 44.66472105828346)	(88, 46.36016739544543)	(90, 47.561972950802115)	(92, 48.81690727957698)	(94, 50.56405273159301)	(96, 52.523739310518124)	(98, 54.05422893798728)	(100, 55.179824363299716)	(102, 56.22046321429217)	(104, 57.578852901266075)	(106, 59.20431683704046)	(108, 60.552411825319936)	(110, 61.55390392026263)	(112, 62.43075538776267)	(114, 63.484393501450484)	(116, 64.72549188823879)	(118, 65.88199021141635)	(120, 66.7671101240465)	(122, 67.48497806331031)	(124, 68.32314269526984)	(126, 69.31708370537359)	(128, 70.2918360508344)	(130, 71.08664015817911)	(132, 71.71122667264737)	(134, 72.36673850248985)	(136, 73.13291255813385)	(138, 73.91921392122109)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R1_001.fastq.gz - polya	(1, 2.892581819171607e-06)	(2, 1.1570327276686428e-05)	(3, 2.458694546295866e-05)	(4, 3.760356364923089e-05)	(5, 6.942196366011857e-05)	(6, 0.00017066232733112482)	(7, 0.00022562138189538536)	(8, 0.00030661367283219037)	(9, 0.0003962837092265102)	(10, 0.0012257315458739685)	(12, 0.0030574589828643887)	(14, 0.005475657383691853)	(16, 0.010456683276305358)	(18, 0.017481318224163607)	(20, 0.020486710734282907)	(22, 0.023359044480720313)	(24, 0.026252349445346712)	(26, 0.030458886555877022)	(28, 0.03372967344790532)	(30, 0.03752907966738722)	(32, 0.041045012868590317)	(34, 0.04436135792427056)	(36, 0.050847249508308094)	(38, 0.05480068570966089)	(40, 0.058888626965605165)	(42, 0.06316892491252435)	(44, 0.06691988038653512)	(46, 0.06986814440572578)	(48, 0.07263996093394698)	(50, 0.07593316533507385)	(52, 0.07856541479052002)	(54, 0.08116584584595529)	(56, 0.08450822413800808)	(58, 0.0869199142297424)	(60, 0.08917178917596752)	(62, 0.09157190894042516)	(64, 0.09342460759560456)	(66, 0.09623185825111061)	(68, 0.09879685517926104)	(70, 0.10067341763444862)	(72, 0.1029968839806982)	(74, 0.10486042981769951)	(76, 0.10645568869097266)	(78, 0.10815797309155514)	(80, 0.11014228421950686)	(82, 0.11187349443828107)	(84, 0.11333641769332711)	(86, 0.11533519173037471)	(88, 0.11697817820366416)	(90, 0.11839698958596784)	(92, 0.11975794933188808)	(94, 0.12122159573238891)	(96, 0.12261220444195567)	(98, 0.1242392817152397)	(100, 0.1259169791703592)	(102, 0.1273256665162958)	(104, 0.1290980960259932)	(106, 0.13049955191738183)	(108, 0.13192487160877867)	(110, 0.1335909987366215)	(112, 0.13574741848281394)	(114, 0.13748730644704565)	(116, 0.13896541575664234)	(118, 0.14041966126623087)	(120, 0.14198165544858354)	(122, 0.1437475766491878)	(124, 0.14507454855873278)	(126, 0.14707187630487079)	(128, 0.1491979239419619)	(130, 0.15070857479702426)	(132, 0.15194515352472016)	(134, 0.1532728485797199)	(136, 0.1545795724165307)	(138, 0.15594993305336324)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R1_001.fastq.gz - polyg	(1, 0.0)	(2, 0.0)	(3, 5.206647274508893e-05)	(4, 0.00030082850919384713)	(5, 0.0009285187639540859)	(6, 0.001141123527663199)	(7, 0.0012452564731533769)	(8, 0.0013132321459039095)	(9, 0.0013783152368352708)	(10, 0.0016957760914893547)	(12, 0.002517992473588884)	(14, 0.0029836981464755126)	(16, 0.003218720419283206)	(18, 0.0041183133650455755)	(20, 0.005222556474514336)	(22, 0.005827106074721202)	(24, 0.006979076784206294)	(26, 0.007373914202523219)	(28, 0.007856975366324877)	(30, 0.008687869493881922)	(32, 0.00924324520316287)	(34, 0.009518040475984174)	(36, 0.01152838484030844)	(38, 0.011955763804091045)	(40, 0.012542957913382882)	(42, 0.013245855295441582)	(44, 0.014182328659398391)	(46, 0.014899688950552947)	(48, 0.015280786605228807)	(50, 0.016264987569201948)	(52, 0.017014889405822187)	(54, 0.017496504278714256)	(56, 0.01846190346086278)	(58, 0.02039053238879545)	(60, 0.021300972516379715)	(62, 0.022472468153144215)	(64, 0.025253685572277716)	(66, 0.02710855366382151)	(68, 0.0289431736826311)	(70, 0.03155517506534306)	(72, 0.038881361667849945)	(74, 0.04484731166989139)	(76, 0.04718596407069163)	(78, 0.04884052087125779)	(80, 0.05011253372623851)	(82, 0.05189002525411946)	(84, 0.053441172254650234)	(86, 0.05483828927331012)	(88, 0.055681476873598645)	(90, 0.056897084383105506)	(92, 0.05775473489248989)	(94, 0.05900649967473641)	(96, 0.06031322351154718)	(98, 0.06158595951198269)	(100, 0.06446914044024199)	(102, 0.07084077504242224)	(104, 0.08509397195639035)	(106, 0.11595998940331576)	(108, 0.18325807486270757)	(110, 0.30554631014091604)	(112, 0.5920782336935075)	(114, 1.232423533912622)	(116, 2.182648954983226)	(118, 3.229732478268792)	(120, 3.967598281939458)	(122, 4.911543184735186)	(124, 6.852019404653728)	(126, 10.206275360801493)	(128, 12.740634062323249)	(130, 14.308495123750653)	(132, 15.886348609072382)	(134, 18.441682867655864)	(136, 21.822253363758087)	(138, 24.62607630980841)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R2_001.fastq.gz - nextera_transposase_sequence	(1, 0.009830439312454706)	(2, 0.00984634851246015)	(3, 0.00984634851246015)	(4, 0.00987093545792311)	(5, 0.009876720621561452)	(6, 0.00988395207610938)	(7, 0.009889737239747724)	(8, 0.009896968694295653)	(9, 0.009928787094306541)	(10, 0.009966390657955772)	(12, 0.009999655348876245)	(14, 0.010062569003443229)	(16, 0.010165255658023821)	(18, 0.010279512639881099)	(20, 0.010481993367223112)	(22, 0.010710507330937667)	(24, 0.011093774421977906)	(26, 0.01172508040401211)	(28, 0.013166309295414362)	(30, 0.018323059533542546)	(32, 0.03004452421028069)	(34, 0.057829218874333566)	(36, 0.11900877064072263)	(38, 0.22605599231371587)	(40, 0.47417081358043445)	(42, 1.06449252696425)	(44, 2.0431975854809634)	(46, 3.120392162358651)	(48, 3.9532828945163776)	(50, 4.916783096700616)	(52, 6.86403880525784)	(54, 9.948069767858595)	(56, 12.620004722718335)	(58, 14.224597234376489)	(60, 15.63146008433062)	(62, 17.85395507701839)	(64, 21.331531197008353)	(66, 24.507690890549725)	(68, 26.37686641491659)	(70, 27.819588601682995)	(72, 29.744320498759784)	(74, 32.617300737233776)	(76, 35.419513961501735)	(78, 37.2568154036577)	(80, 38.58700241789468)	(82, 40.13853702438922)	(84, 42.382512329666156)	(86, 44.74260599320101)	(88, 46.439229611163384)	(90, 47.641790853520334)	(92, 48.89749822478638)	(94, 50.6443638195114)	(96, 52.603310620636265)	(98, 54.132397345923124)	(100, 55.25714813734436)	(102, 56.297460849736694)	(104, 57.65519898265583)	(106, 59.28290394619462)	(108, 60.6342125928752)	(110, 61.636031549563455)	(112, 62.514511540627694)	(114, 63.572003296444095)	(116, 64.81948199558005)	(118, 65.98057807755917)	(120, 66.86746463453537)	(122, 67.58483721916267)	(124, 68.42511777472292)	(126, 69.42424446088299)	(128, 70.40398723312734)	(130, 71.20364581591005)	(132, 71.83350767647102)	(134, 72.49162282995076)	(136, 73.26248214499637)	(138, 74.04878857010178)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R2_001.fastq.gz - polya	(1, 8.67774545751482e-06)	(2, 3.0372109101301876e-05)	(3, 4.628130910674571e-05)	(4, 7.231454547929018e-05)	(5, 0.0001634308727831958)	(6, 0.00026901010918295947)	(7, 0.0003369857819334922)	(8, 0.0004440113092428417)	(9, 0.0005206647274508892)	(10, 0.001354451436827105)	(12, 0.003175331691995632)	(14, 0.005634026238291498)	(16, 0.010335194839900152)	(18, 0.017563033660555206)	(20, 0.020591566825227878)	(22, 0.02333373438980256)	(24, 0.02615906368167843)	(26, 0.030371385955847083)	(28, 0.03350694464782911)	(30, 0.03729694997639871)	(32, 0.04074996952303481)	(34, 0.04392819379684961)	(36, 0.05000840078074833)	(38, 0.053770203436581)	(40, 0.05763107701972031)	(42, 0.061523045857415706)	(44, 0.06494930902222448)	(46, 0.06758806678676377)	(48, 0.07011039813308141)	(50, 0.07327271320689077)	(52, 0.07575310211683042)	(54, 0.07821324295403587)	(56, 0.08145221144605327)	(58, 0.08373952051956324)	(60, 0.08584965895664892)	(62, 0.0879720908664661)	(64, 0.08977416933981)	(66, 0.09236375321342338)	(68, 0.09463009106874434)	(70, 0.0963345449056912)	(72, 0.09863993261557097)	(74, 0.10041887043436151)	(76, 0.10200617470763193)	(78, 0.10371569056276235)	(80, 0.10567324530888673)	(82, 0.1073487733276419)	(84, 0.108846407564518)	(86, 0.11084590474702036)	(88, 0.11245996540211811)	(90, 0.11393156640262167)	(92, 0.11548054396678807)	(94, 0.1169948105491244)	(96, 0.11844833291325814)	(98, 0.12014917102293105)	(100, 0.12195848095082287)	(102, 0.12339826355131556)	(104, 0.12510127109735283)	(106, 0.12653454538875236)	(108, 0.1279041828801301)	(110, 0.12951101208067994)	(112, 0.13168767989960656)	(114, 0.1335215767729614)	(116, 0.13490929290070897)	(118, 0.1363215959739195)	(120, 0.13781850706534082)	(122, 0.13955405615684377)	(124, 0.1408333004663724)	(126, 0.14312205583079196)	(128, 0.14507671799509717)	(130, 0.14657724481379242)	(132, 0.14782467072331018)	(134, 0.1489520544873323)	(136, 0.1499941070876889)	(138, 0.1514208730699953)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TES-3_R2_001.fastq.gz - polyg	(1, 0.11026521894682166)	(2, 0.11071356912879327)	(3, 0.11162473240183232)	(4, 0.11234209269298688)	(5, 0.11358879545704983)	(6, 0.11422660974817718)	(7, 0.11468219138469671)	(8, 0.11501339200299185)	(9, 0.1153344685849199)	(10, 0.11600844014878689)	(12, 0.11726382065830737)	(14, 0.11800142902219612)	(16, 0.11838831184051032)	(18, 0.11930453713173293)	(20, 0.12036105264118536)	(22, 0.12109359898689057)	(24, 0.12217253200544159)	(26, 0.12258617120558313)	(28, 0.12315094780577637)	(30, 0.12395797813332526)	(32, 0.1245950692789978)	(34, 0.12502027880641603)	(36, 0.1265417768433003)	(38, 0.12704291664347178)	(40, 0.12763228018912798)	(42, 0.12832360724391)	(44, 0.12925646488059284)	(46, 0.12993766789900776)	(48, 0.13040915873553272)	(50, 0.1313485246813087)	(52, 0.13231392386345725)	(54, 0.13285049779091357)	(56, 0.13344058448202456)	(58, 0.1342244741550201)	(60, 0.13499896293710328)	(62, 0.13571126121007426)	(64, 0.1372595156287859)	(66, 0.13827191926549595)	(68, 0.14680069675932345)	(70, 0.1497475144876045)	(72, 0.15040413056055646)	(74, 0.15136736030634063)	(76, 0.1525504262703818)	(78, 0.1532735717251747)	(80, 0.15389764625266097)	(82, 0.1550250300166831)	(84, 0.15602730961702607)	(86, 0.15692473312642408)	(88, 0.1575415761993624)	(90, 0.1583464370905469)	(92, 0.15917516178173957)	(94, 0.16066628770952254)	(96, 0.16353500572868598)	(98, 0.17068257540385903)	(100, 0.18782763099154393)	(102, 0.22474131387690238)	(104, 0.3013990709576787)	(106, 0.4357226160400054)	(108, 0.7865942369964309)	(110, 1.505565696224268)	(112, 2.5415330275787573)	(114, 3.546502729013549)	(116, 4.312080189657333)	(118, 5.415057071434752)	(120, 7.781607700735453)	(122, 11.055486762728442)	(124, 13.202817293699582)	(126, 14.724028241838294)	(128, 16.398354392847583)	(130, 18.868741478001994)	(132, 22.476178612472758)	(134, 25.250645468785766)	(136, 27.020893971791512)	(138, 28.67195291779284)
/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva_top | SRF_Eva_CUTandTAG | results | 01_fastqc | TESmut-1_R1_001.fastq.gz - nextera_transposase_sequence	(1, 0.03304526307808139)	(2, 0.03305547980179264)	(3, 0.033056939333751395)	(4, 0.03311532061210143)	(5, 0.03312553733581269)	(6, 0.033131375463647694)	(7, 0.0331488898471527)	(8, 0.03315034937911145)	(9, 0.033188297210038985)	(10, 0.03327367982962591)	(12, 0.03332622298014096)	(14, 0.03345904038838729)	(16, 0.03363491398941679)	(18, 0.0338370591657038)	(20, 0.034328921435802885)	(22, 0.034720805766727536)	(24, 0.03544838244816491)	(26, 0.03655908626877442)	(28, 0.03818500487082303)	(30, 0.04287010245841374)	(32, 0.05169151361710478)	(34, 0.07161047602415904)	(36, 0.11165127578053398)	(38, 0.17627643185011074)	(40, 0.3541182117259819)	(42, 0.8352624088859808)	(44, 1.6640539828328391)	(46, 2.5363016613195497)	(48, 3.1501195028279527)	(50, 3.8959498207074454)	(52, 5.555747078582588)	(54, 8.294529608539662)	(56, 10.64141248248653)	(58, 11.960809669515989)	(60, 13.135449017344566)	(62, 15.039663145862047)	(64, 18.19205222088586)	(66, 21.15254057444113)	(68, 22.87515900688483)	(70, 24.315919925114333)	(72, 26.063586115268144)	(74, 28.78012902700375)	(76, 31.506590917931028)	(78, 33.29106869338248)	(80, 34.75841206717671)	(82, 36.22700771939155)	(84, 38.354468937255675)	(86, 40.62069880492793)	(88, 42.27103756594439)	(90, 43.60143086675108)	(92, 44.79319198398777)	(94, 46.432400354286784)	(96, 48.284643468817066)	(98, 49.74654862653299)	(100, 50.93755005738515)	(102, 51.931797823005915)	(104, 53.207722850643975)	(106, 54.72020152049661)	(108, 56.00043800554082)	(110, 57.05962764566621)	(112, 57.91197460589535)	(114, 58.93278001503756)	(116, 60.11856142983924)	(118, 61.2373452193724)	(120, 62.18289278212552)	(122, 62.915952195365946)	(124, 63.753568829301386)	(126, 64.72076198076877)	(128, 65.69300511281342)	(130, 66.56063702148059)	(132, 67.23382278494314)	(134, 67.92949555729419)	(136, 68.7163518590022)	(138, 69.54726048405524)
